"","CLIENT.CODE","DISTRICT","CLIENT.TYPE","YEAR","MONTH","MARGIN"
"8545",5142,"MTITO ANDEI","MINI SHOPS",20,2,4891.7305
"8546",5145,"MANYANGA","MINI SUPERMAKETS",20,2,1259.7864
"8547",5145,"MANYANGA","MINI SUPERMAKETS",20,2,3589.8778
"8548",5145,"MANYANGA","MINI SUPERMAKETS",20,2,1646.8537
"8549",5145,"MANYANGA","MINI SUPERMAKETS",20,2,3037.0585
"8550",5145,"MANYANGA","MINI SUPERMAKETS",20,2,2036.127
"8551",5180,"MANYANGA-MAUA","SHOPS",20,2,3902.565
"8552",5648,"MTITO ANDEI","SHOPS",20,2,9190.6266
"8553",5648,"MTITO ANDEI","SHOPS",20,2,2342.8604
"8554",5893,"MANYANGA","SHOPS",20,2,13445.1818
"8555",6036,"VOI","MINI SUPERMAKETS",20,2,1130.8136
"8556",6036,"VOI","MINI SUPERMAKETS",20,2,1008.8742
"8557",9778,"NAIROBI","MINI SUPERMAKETS",20,2,1266.0217
"8558",9778,"NAIROBI","MINI SUPERMAKETS",20,2,5761.513
"8559",9778,"NAIROBI","MINI SUPERMAKETS",20,2,4178.9305
"8560",9778,"NAIROBI","MINI SUPERMAKETS",20,2,6286.658
"8561",1192,"MTITO ANDEI","SUPERMAKETS",20,2,3589.8778
"8562",5110,"KASARANI","SUPERMAKETS",20,2,4891.7305
"8563",5110,"KASARANI","SUPERMAKETS",20,2,3589.8778
"8564",5110,"KASARANI","SUPERMAKETS",20,2,5687.5139
"8565",5110,"KASARANI","SUPERMAKETS",20,2,1704.9228
"8566",6040,"NAIROBI","MINI SUPERMAKETS",20,2,3409.8456
"8567",7282,"MOMBASA","SUPERMAKETS",20,2,13445.1818
"8568",1192,"MTITO ANDEI","SUPERMAKETS",20,2,12348.7538
"8569",1192,"MTITO ANDEI","SUPERMAKETS",20,2,4774.137
"8570",5110,"KASARANI","SUPERMAKETS",20,2,2727.5106
"8571",5110,"KASARANI","SUPERMAKETS",20,2,5423.8687
"8572",5110,"KASARANI","SUPERMAKETS",20,2,4166.6443
"8573",5110,"KASARANI","SUPERMAKETS",20,2,4958.688
"8574",5110,"KASARANI","SUPERMAKETS",20,2,3682.3175
"8575",5110,"KASARANI","SUPERMAKETS",20,2,882.5978
"8576",5145,"MANYANGA","MINI SUPERMAKETS",20,2,1480.8217
"8577",5145,"MANYANGA","MINI SUPERMAKETS",20,2,13508.2217
"8578",5648,"MTITO ANDEI","SHOPS",20,2,12348.7538
"8579",3045,"KILIMANJARO","MINI SHOPS",20,2,7693.99
"8580",4954,"MANYANGA-MAUA","SUPERMAKETS",20,2,3903.4878
"8581",5110,"KASARANI","SUPERMAKETS",20,2,1158.9768
"8582",5110,"KASARANI","SUPERMAKETS",20,2,2841.663
"8583",5556,"MANYANGA","MINI SUPERMAKETS",20,2,3148.9944
"8584",6040,"NAIROBI","MINI SUPERMAKETS",20,2,2057.9768
"8585",6040,"NAIROBI","MINI SUPERMAKETS",20,2,7101.458
"8586",6040,"NAIROBI","MINI SUPERMAKETS",20,2,5423.8687
"8587",6040,"NAIROBI","MINI SUPERMAKETS",20,2,5687.5139
"8588",6040,"NAIROBI","MINI SUPERMAKETS",20,2,2534.4504
"8589",6040,"NAIROBI","MINI SUPERMAKETS",20,2,1213.3347
"8590",1192,"MTITO ANDEI","SUPERMAKETS",20,2,24673.4311
"8591",2024,"VOI","SUPERMAKETS",20,2,819.2829
"8592",2024,"VOI","SUPERMAKETS",20,2,1156.8492
"8593",2024,"VOI","SUPERMAKETS",20,2,3258.639
"8594",2024,"VOI","SUPERMAKETS",20,2,566.6148
"8595",2024,"VOI","SUPERMAKETS",20,2,806.134
"8596",2024,"VOI","SUPERMAKETS",20,2,2841.663
"8597",2024,"VOI","SUPERMAKETS",20,2,1213.3347
"8598",4120,"MACHAKOS","SUPERMAKETS",20,2,4774.137
"8599",4957,"MAUA","SUPERMAKETS",20,2,4619.35
"8600",4988,"MTITO ANDEI","SUPERMAKETS",20,2,40524.6651
"8601",4988,"MTITO ANDEI","SUPERMAKETS",20,2,17062.5417
"8602",4988,"MTITO ANDEI","SUPERMAKETS",20,2,-93395.6
"8603",5110,"KASARANI","SUPERMAKETS",20,2,24673.4311
"8604",5110,"KASARANI","SUPERMAKETS",20,2,46394.504
"8605",5145,"MANYANGA","MINI SUPERMAKETS",20,2,0
"8606",5145,"MANYANGA","MINI SUPERMAKETS",20,2,4774.137
"8607",7335,"VOI","MINI SUPERMAKETS",20,2,1480.8217
"8608",8779,"MANYANGA","WHOLE SALE",20,2,350.5602
"8609",8779,"MANYANGA","WHOLE SALE",20,2,608.7021
"8610",8779,"MANYANGA","WHOLE SALE",20,2,1669.0338
"8611",5180,"MANYANGA-MAUA","SHOPS",20,2,1104.99
"8612",5180,"MANYANGA-MAUA","SHOPS",20,2,6806.46
"8613",5180,"MANYANGA-MAUA","SHOPS",20,2,5976.245
"8614",1192,"MTITO ANDEI","SUPERMAKETS",20,2,1480.8217
"8615",1192,"MTITO ANDEI","SUPERMAKETS",20,2,2582.4011
"8616",1192,"MTITO ANDEI","SUPERMAKETS",20,2,1249.1196
"8617",1192,"MTITO ANDEI","SUPERMAKETS",20,2,9749.5458
"8618",1192,"MTITO ANDEI","SUPERMAKETS",20,2,14143.5873
"8619",3636,"KASARANI","INSTITUTIONS",20,2,-133.48
"8620",3636,"KASARANI","INSTITUTIONS",20,2,-674.89
"8621",4120,"MACHAKOS","SUPERMAKETS",20,2,2057.9768
"8622",4974,"MURANGA","MINI SUPERMAKETS",20,2,651.7278
"8623",4974,"MURANGA","MINI SUPERMAKETS",20,2,544.757
"8624",4974,"MURANGA","MINI SUPERMAKETS",20,2,809.5996
"8625",7931,"MTITO ANDEI","SHOPS",20,2,810.7952
"8626",3045,"KILIMANJARO","MINI SHOPS",20,2,6173.8704
"8627",4120,"MACHAKOS","SUPERMAKETS",20,2,2202.3734
"8628",5110,"KASARANI","SUPERMAKETS",20,2,1156.5416
"8629",5142,"MTITO ANDEI","MINI SHOPS",20,2,7759.2419
"8630",5142,"MTITO ANDEI","MINI SHOPS",20,2,13508.2217
"8631",5180,"MANYANGA-MAUA","SHOPS",20,2,1235.05
"8632",5110,"KASARANI","SUPERMAKETS",20,2,1620.9952
"8633",5110,"KASARANI","SUPERMAKETS",20,2,2716.9184
"8634",5142,"MTITO ANDEI","MINI SHOPS",20,2,6789.4504
"8635",5142,"MTITO ANDEI","MINI SHOPS",20,2,4940.5611
"8636",5142,"MTITO ANDEI","MINI SHOPS",20,2,8151.4583
"8637",5040,"MANYANGA-MAUA","SUPERMAKETS",20,2,1159.3692
"8638",6072,"MANYANGA","MINI SHOPS",20,2,625.9432
"8639",4954,"MANYANGA-MAUA","SUPERMAKETS",20,2,625.9432
"8640",4954,"MANYANGA-MAUA","SUPERMAKETS",20,2,625.9476
"8641",4988,"MTITO ANDEI","SUPERMAKETS",20,2,1564.858
"8642",1192,"MTITO ANDEI","SUPERMAKETS",20,2,2297.174
"8643",5142,"MTITO ANDEI","MINI SHOPS",20,2,4435.738
"8644",5142,"MTITO ANDEI","MINI SHOPS",20,2,611.1672
"8645",1192,"MTITO ANDEI","SUPERMAKETS",20,2,11324.3
"8646",5142,"MTITO ANDEI","MINI SHOPS",20,2,1335.4851
"8647",5145,"MANYANGA","MINI SUPERMAKETS",20,2,890.3234
"8648",5556,"MANYANGA","MINI SUPERMAKETS",20,2,2294.634
"8649",1192,"MTITO ANDEI","SUPERMAKETS",20,2,1665.385
"8650",4759,"MANYANGA","SUPERMAKETS",20,2,445.1617
"8651",5648,"MTITO ANDEI","SHOPS",20,2,7429.839
"8652",5145,"MANYANGA","MINI SUPERMAKETS",20,2,2611.2474
"8653",6040,"NAIROBI","MINI SUPERMAKETS",20,2,407.4448
"8654",9778,"NAIROBI","MINI SUPERMAKETS",20,2,2788.5503
"8655",2024,"VOI","SUPERMAKETS",20,2,1330.7214
"8656",4988,"MTITO ANDEI","SUPERMAKETS",20,2,1378.3044
"8657",7335,"VOI","MINI SUPERMAKETS",20,2,1780.6468
"8658",1192,"MTITO ANDEI","SUPERMAKETS",20,2,2227.4006
"8659",1192,"MTITO ANDEI","SUPERMAKETS",20,2,1018.612
"8660",5110,"KASARANI","SUPERMAKETS",20,2,2040.231
"8661",6041,"NAIROBI","SUPERMAKETS",20,2,563.9835
"8662",1192,"MTITO ANDEI","SUPERMAKETS",20,2,7644.2678
"8663",1192,"MTITO ANDEI","SUPERMAKETS",20,2,3902.1204
"8664",1192,"MTITO ANDEI","SUPERMAKETS",20,2,817.2912
"8665",1192,"MTITO ANDEI","SUPERMAKETS",20,2,741.3111
"8666",5040,"MANYANGA-MAUA","SUPERMAKETS",20,2,2788.5503
"8667",5040,"MANYANGA-MAUA","SUPERMAKETS",20,2,2227.4006
"8668",101,"VOI","SUPERMAKETS",20,2,320.22
"8669",1192,"MTITO ANDEI","SUPERMAKETS",20,2,8227.5
"8670",1192,"MTITO ANDEI","SUPERMAKETS",20,2,332.5
"8671",1192,"MTITO ANDEI","SUPERMAKETS",20,2,437.25
"8672",4759,"MANYANGA","SUPERMAKETS",20,2,1370.5
"8673",4759,"MANYANGA","SUPERMAKETS",20,2,166.75
"8674",4759,"MANYANGA","SUPERMAKETS",20,2,209.65
"8675",4759,"MANYANGA","SUPERMAKETS",20,2,240.8
"8676",5882,"KILIMANJARO","MINI SUPERMAKETS",20,2,2096.5
"8677",6072,"MANYANGA","MINI SHOPS",20,2,838.6
"8678",6072,"MANYANGA","MINI SHOPS",20,2,518.5
"8679",7282,"MOMBASA","SUPERMAKETS",20,2,521.24
"8680",7282,"MOMBASA","SUPERMAKETS",20,2,1571.22
"8681",6040,"NAIROBI","MINI SUPERMAKETS",20,2,399
"8682",8795,"NAIROBI","MINI SUPERMAKETS",20,2,524.7
"8683",5110,"KASARANI","SUPERMAKETS",20,2,1037
"8684",1192,"MTITO ANDEI","SUPERMAKETS",20,2,2353.25
"8685",4957,"MAUA","SUPERMAKETS",20,2,209.65
"8686",5142,"MTITO ANDEI","MINI SHOPS",20,2,500.85
"8687",5145,"MANYANGA","MINI SUPERMAKETS",20,2,628.95
"8688",5145,"MANYANGA","MINI SUPERMAKETS",20,2,693
"8689",5556,"MANYANGA","MINI SUPERMAKETS",20,2,1653.1
"8690",5882,"KILIMANJARO","MINI SUPERMAKETS",20,2,1292.25
"8691",6036,"VOI","MINI SUPERMAKETS",20,2,874.5
"8692",7142,"KASARANI","SHOPS",20,2,2433
"8693",4759,"MANYANGA","SUPERMAKETS",20,2,135.9
"8694",1192,"MTITO ANDEI","SUPERMAKETS",20,2,661.24
"8695",1192,"MTITO ANDEI","SUPERMAKETS",20,2,259.25
"8696",1192,"MTITO ANDEI","SUPERMAKETS",20,2,259.25
"8697",3888,"MANYANGA","SHOPS",20,2,640.44
"8698",5110,"KASARANI","SUPERMAKETS",20,2,1046.5
"8699",6041,"NAIROBI","SUPERMAKETS",20,2,1370.5
"8700",1192,"MTITO ANDEI","SUPERMAKETS",20,2,1134.5
"8701",4120,"MACHAKOS","SUPERMAKETS",20,2,1307.75
"8702",1192,"MTITO ANDEI","SUPERMAKETS",20,2,3366
"8703",1192,"MTITO ANDEI","SUPERMAKETS",20,2,11757.6
"8704",1192,"MTITO ANDEI","SUPERMAKETS",20,2,2584.5
"8705",5142,"MTITO ANDEI","MINI SHOPS",20,2,172.3
"8706",5648,"MTITO ANDEI","SHOPS",20,2,3210.32
"8707",5648,"MTITO ANDEI","SHOPS",20,2,3663.2
"8708",101,"VOI","SUPERMAKETS",20,2,661.24
"8709",6041,"NAIROBI","SUPERMAKETS",20,2,2096.5
"8710",9778,"NAIROBI","MINI SUPERMAKETS",20,2,257.1619
"8711",9778,"NAIROBI","MINI SUPERMAKETS",20,2,167.2
"8712",9778,"NAIROBI","MINI SUPERMAKETS",20,2,138.6
"8713",101,"VOI","SUPERMAKETS",20,2,330.62
"8714",1192,"MTITO ANDEI","SUPERMAKETS",20,2,2615.5
"8715",1192,"MTITO ANDEI","SUPERMAKETS",20,2,6349
"8716",4650,"ISIOLO","SHOPS",20,2,991.86
"8717",4759,"MANYANGA","SUPERMAKETS",20,2,693
"8718",5142,"MTITO ANDEI","MINI SHOPS",20,2,2093
"8719",8779,"MANYANGA","WHOLE SALE",20,2,257.1619
"8720",5142,"MTITO ANDEI","MINI SHOPS",20,2,1204
"8721",5882,"KILIMANJARO","MINI SUPERMAKETS",20,2,523.25
"8722",5882,"KILIMANJARO","MINI SUPERMAKETS",20,2,1307.75
"8723",5882,"KILIMANJARO","MINI SUPERMAKETS",20,2,787.8
"8724",6041,"NAIROBI","SUPERMAKETS",20,2,1251.72
"8725",3888,"MANYANGA","SHOPS",20,2,330.62
"8726",4957,"MAUA","SUPERMAKETS",20,2,997.5
"8727",5110,"KASARANI","SUPERMAKETS",20,2,861
"8728",5110,"KASARANI","SUPERMAKETS",20,2,1296.25
"8729",7282,"MOMBASA","SUPERMAKETS",20,2,249.75
"8730",1192,"MTITO ANDEI","SUPERMAKETS",20,2,27410
"8731",1192,"MTITO ANDEI","SUPERMAKETS",20,2,4171
"8732",1192,"MTITO ANDEI","SUPERMAKETS",20,2,10482.5
"8733",3699,"NAIROBI","SHOPS",20,2,301
"8734",4120,"MACHAKOS","SUPERMAKETS",20,2,532
"8735",4957,"MAUA","SUPERMAKETS",20,2,411.15
"8736",4957,"MAUA","SUPERMAKETS",20,2,277.2
"8737",4957,"MAUA","SUPERMAKETS",20,2,120.4
"8738",5110,"KASARANI","SUPERMAKETS",20,2,2085.5
"8739",6041,"NAIROBI","SUPERMAKETS",20,2,207.9
"8740",5110,"KASARANI","SUPERMAKETS",20,2,1361.4
"8741",7282,"MOMBASA","SUPERMAKETS",20,2,3427.4
"8742",8161,"MANYANGA-MAUA","SHOPS",20,2,417.0619
"8743",3045,"KILIMANJARO","MINI SHOPS",20,2,0
"8744",8779,"MANYANGA","WHOLE SALE",20,2,202.1352
"8745",8779,"MANYANGA","WHOLE SALE",20,2,271.6608
"8746",5110,"KASARANI","SUPERMAKETS",20,2,725.8
"8747",5142,"MTITO ANDEI","MINI SHOPS",20,2,1708.2
"8748",1192,"MTITO ANDEI","SUPERMAKETS",20,2,952.6744
"8749",1192,"MTITO ANDEI","SUPERMAKETS",20,2,3399.276
"8750",6040,"NAIROBI","MINI SUPERMAKETS",20,2,1100.5525
"8751",6036,"VOI","MINI SUPERMAKETS",20,2,612.954
"8752",1192,"MTITO ANDEI","SUPERMAKETS",20,2,0
"8753",1192,"MTITO ANDEI","SUPERMAKETS",20,2,-4.6052
"8754",5110,"KASARANI","SUPERMAKETS",20,2,257.6992
"8755",6072,"MANYANGA","MINI SHOPS",20,2,698.4369
"8756",5110,"KASARANI","SUPERMAKETS",20,2,735.5183
"8757",3699,"NAIROBI","SHOPS",20,2,2328.123
"8758",5882,"KILIMANJARO","MINI SUPERMAKETS",20,2,1210.7672
"8759",4974,"MURANGA","MINI SUPERMAKETS",20,2,465.6246
"8760",1192,"MTITO ANDEI","SUPERMAKETS",20,2,842.127
"8761",1192,"MTITO ANDEI","SUPERMAKETS",20,2,591.5095
"8762",5110,"KASARANI","SUPERMAKETS",20,2,162.116
"8763",8779,"MANYANGA","WHOLE SALE",20,2,84.2127
"8764",8779,"MANYANGA","WHOLE SALE",20,2,118.3019
"8765",6036,"VOI","MINI SUPERMAKETS",20,2,161.1122
"8766",1192,"MTITO ANDEI","SUPERMAKETS",20,2,0
"8767",4650,"ISIOLO","SHOPS",20,2,760.251
"8768",4650,"ISIOLO","SHOPS",20,2,205.014
"8769",4954,"MANYANGA-MAUA","SUPERMAKETS",20,2,205.014
"8770",5556,"MANYANGA","MINI SUPERMAKETS",20,2,805.561
"8771",8029,"MTITO ANDEI","SHOPS",20,2,496.1071
"8772",8029,"MTITO ANDEI","SHOPS",20,2,792.1912
"8773",5142,"MTITO ANDEI","MINI SHOPS",20,2,522
"8774",8779,"MANYANGA","WHOLE SALE",20,2,130.5545
"8775",6072,"MANYANGA","MINI SHOPS",20,3,886
"8776",5145,"MANYANGA","MINI SUPERMAKETS",20,3,586.1441
"8777",7282,"MOMBASA","SUPERMAKETS",20,3,753.1579
"8778",7282,"MOMBASA","SUPERMAKETS",20,3,1081.965
"8779",5110,"KASARANI","SUPERMAKETS",20,3,1454.1396
"8780",5142,"MTITO ANDEI","MINI SHOPS",20,3,1164.7104
"8781",5110,"KASARANI","SUPERMAKETS",20,3,2031.9852
"8782",5142,"MTITO ANDEI","MINI SHOPS",20,3,3307.7484
"8783",1192,"MTITO ANDEI","SUPERMAKETS",20,3,12530.5754
"8784",1192,"MTITO ANDEI","SUPERMAKETS",20,3,16928.4891
"8785",5110,"KASARANI","SUPERMAKETS",20,3,1226.7936
"8786",5110,"KASARANI","SUPERMAKETS",20,3,1102.5828
"8787",5110,"KASARANI","SUPERMAKETS",20,3,1081.965
"8788",5142,"MTITO ANDEI","MINI SHOPS",20,3,8367.588
"8789",9945,"KASARANI","MINI SHOPS",20,3,-3726.1416
"8790",5110,"KASARANI","SUPERMAKETS",20,3,3494.1312
"8791",5142,"MTITO ANDEI","MINI SHOPS",20,3,4063.9704
"8792",2024,"VOI","SUPERMAKETS",20,3,407.9154
"8793",4759,"MANYANGA","SUPERMAKETS",20,3,320.6755
"8794",5110,"KASARANI","SUPERMAKETS",20,3,9437.859
"8795",5110,"KASARANI","SUPERMAKETS",20,3,3486.495
"8796",9778,"NAIROBI","MINI SUPERMAKETS",20,3,338.6642
"8797",9778,"NAIROBI","MINI SUPERMAKETS",20,3,180.3275
"8798",1192,"MTITO ANDEI","SUPERMAKETS",20,3,10486.51
"8799",9979,"MANYANGA","MINI SUPERMAKETS",20,3,9491.275
"8800",2024,"VOI","SUPERMAKETS",20,3,204.4656
"8801",2024,"VOI","SUPERMAKETS",20,3,180.3275
"8802",4759,"MANYANGA","SUPERMAKETS",20,3,338.6642
"8803",6041,"NAIROBI","SUPERMAKETS",20,3,1015.9926
"8804",5110,"KASARANI","SUPERMAKETS",20,3,1745.51
"8805",5110,"KASARANI","SUPERMAKETS",20,3,1506.3158
"8806",5142,"MTITO ANDEI","MINI SHOPS",20,3,4894.9848
"8807",1192,"MTITO ANDEI","SUPERMAKETS",20,3,2756.457
"8808",4759,"MANYANGA","SUPERMAKETS",20,3,203.9577
"8809",5110,"KASARANI","SUPERMAKETS",20,3,2373.285
"8810",5110,"KASARANI","SUPERMAKETS",20,3,887.8398
"8811",6040,"NAIROBI","MINI SUPERMAKETS",20,3,2122.5
"8812",6040,"NAIROBI","MINI SUPERMAKETS",20,3,1757.815
"8813",6040,"NAIROBI","MINI SUPERMAKETS",20,3,4201.7245
"8814",5110,"KASARANI","SUPERMAKETS",20,3,572.589
"8815",5882,"KILIMANJARO","MINI SUPERMAKETS",20,3,1196.2322
"8816",7282,"MOMBASA","SUPERMAKETS",20,3,660.8
"8817",5110,"KASARANI","SUPERMAKETS",20,3,1489.1364
"8818",5110,"KASARANI","SUPERMAKETS",20,3,3588.3966
"8819",5142,"MTITO ANDEI","MINI SHOPS",20,3,1057.8
"8820",5142,"MTITO ANDEI","MINI SHOPS",20,3,-48265.696
"8821",4759,"MANYANGA","SUPERMAKETS",20,3,1605.295
"8822",4759,"MANYANGA","SUPERMAKETS",20,3,1034.7836
"8823",4957,"MAUA","SUPERMAKETS",20,3,273.2652
"8824",4957,"MAUA","SUPERMAKETS",20,3,374.8785
"8825",4957,"MAUA","SUPERMAKETS",20,3,245.9404
"8826",5110,"KASARANI","SUPERMAKETS",20,3,1821.7347
"8827",5145,"MANYANGA","MINI SUPERMAKETS",20,3,546.9355
"8828",5145,"MANYANGA","MINI SUPERMAKETS",20,3,3003.5245
"8829",4759,"MANYANGA","SUPERMAKETS",20,3,245.9404
"8830",1192,"MTITO ANDEI","SUPERMAKETS",20,3,1911.6063
"8831",5110,"KASARANI","SUPERMAKETS",20,3,814.074
"8832",5110,"KASARANI","SUPERMAKETS",20,3,4326.84
"8833",1521,"VOI","MINI SHOPS",20,3,1199.5856
"8834",2024,"VOI","SUPERMAKETS",20,3,426.8629
"8835",5145,"MANYANGA","MINI SUPERMAKETS",20,3,3275.2554
"8836",5882,"KILIMANJARO","MINI SUPERMAKETS",20,3,572.4008
"8837",7282,"MOMBASA","SUPERMAKETS",20,3,469.7051
"8838",7282,"MOMBASA","SUPERMAKETS",20,3,960.7974
"8839",1192,"MTITO ANDEI","SUPERMAKETS",20,3,1695.8834
"8840",2024,"VOI","SUPERMAKETS",20,3,1820.0612
"8841",4759,"MANYANGA","SUPERMAKETS",20,3,95.2232
"8842",4759,"MANYANGA","SUPERMAKETS",20,3,251.0448
"8843",5110,"KASARANI","SUPERMAKETS",20,3,668.1
"8844",5882,"KILIMANJARO","MINI SUPERMAKETS",20,3,204.72
"8845",9778,"NAIROBI","MINI SUPERMAKETS",20,3,990.4
"8846",9778,"NAIROBI","MINI SUPERMAKETS",20,3,551.366
"8847",5145,"MANYANGA","MINI SUPERMAKETS",20,3,1485.6
"8848",5145,"MANYANGA","MINI SUPERMAKETS",20,3,1724.0106
"8849",5145,"MANYANGA","MINI SUPERMAKETS",20,3,1861.695
"8850",1192,"MTITO ANDEI","SUPERMAKETS",20,3,133.62
"8851",1192,"MTITO ANDEI","SUPERMAKETS",20,3,767.792
"8852",1192,"MTITO ANDEI","SUPERMAKETS",20,3,2726.331
"8853",1192,"MTITO ANDEI","SUPERMAKETS",20,3,8939.511
"8854",1192,"MTITO ANDEI","SUPERMAKETS",20,3,783.8544
"8855",2024,"VOI","SUPERMAKETS",20,3,396.14
"8856",1192,"MTITO ANDEI","SUPERMAKETS",20,3,0
"8857",1192,"MTITO ANDEI","SUPERMAKETS",20,3,10855.6657
"8858",5882,"KILIMANJARO","MINI SUPERMAKETS",20,3,1079.4821
"8859",5110,"KASARANI","SUPERMAKETS",20,3,611.6468
"8860",9778,"NAIROBI","MINI SUPERMAKETS",20,3,819.4077
"8861",5142,"MTITO ANDEI","MINI SHOPS",20,3,3723.39
"8862",7931,"MTITO ANDEI","SHOPS",20,3,990.9258
"8863",4957,"MAUA","SUPERMAKETS",20,3,1033.8344
"8864",4759,"MANYANGA","SUPERMAKETS",20,3,1409.98
"8865",5142,"MTITO ANDEI","MINI SHOPS",20,3,2302.2
"8866",4759,"MANYANGA","SUPERMAKETS",20,3,-934.471
"8867",2024,"VOI","SUPERMAKETS",20,3,79.7555
"8868",5882,"KILIMANJARO","MINI SUPERMAKETS",20,3,17.3512
"8869",5142,"MTITO ANDEI","MINI SHOPS",20,3,356.6662
"8870",5142,"MTITO ANDEI","MINI SHOPS",20,3,147.1564
"8871",5142,"MTITO ANDEI","MINI SHOPS",20,3,510.7932
"8872",4759,"MANYANGA","SUPERMAKETS",20,3,-313.0738
"8873",5556,"MANYANGA","MINI SUPERMAKETS",20,3,-1036.0112
"8874",8779,"MANYANGA","WHOLE SALE",20,3,-313.0738
"8875",8779,"MANYANGA","WHOLE SALE",20,3,40.15
"8876",5142,"MTITO ANDEI","MINI SHOPS",20,3,-758.5476
"8877",5556,"MANYANGA","MINI SUPERMAKETS",20,3,-2210.0782
"8878",5142,"MTITO ANDEI","MINI SHOPS",20,3,-321.997
"8879",7282,"MOMBASA","SUPERMAKETS",20,3,31.6827
"8880",5882,"KILIMANJARO","MINI SUPERMAKETS",20,3,-234.1966
"8881",6040,"NAIROBI","MINI SUPERMAKETS",20,3,28.105
"8882",6040,"NAIROBI","MINI SUPERMAKETS",20,3,92.345
"8883",6072,"MANYANGA","MINI SHOPS",20,3,71.1627
"8884",6072,"MANYANGA","MINI SHOPS",20,3,3503.095
"8885",5556,"MANYANGA","MINI SUPERMAKETS",20,3,70.7766
"8886",5142,"MTITO ANDEI","MINI SHOPS",20,3,140.9758
"8887",8825,"MANYANGA","SUPERMAKETS",20,3,210
"8888",4937,"MANYANGA-MAUA","MINI SUPERMAKETS",20,3,157.192
"8889",5556,"MANYANGA","MINI SUPERMAKETS",20,3,443.4464
"8890",5556,"MANYANGA","MINI SUPERMAKETS",20,3,1550
"8891",7142,"KASARANI","SHOPS",20,3,294
"8892",2024,"VOI","SUPERMAKETS",20,3,150.9021
"8893",5556,"MANYANGA","MINI SUPERMAKETS",20,3,3152.618
"8894",3888,"MANYANGA","SHOPS",20,3,243.5238
"8895",3888,"MANYANGA","SHOPS",20,3,270
"8896",8779,"MANYANGA","WHOLE SALE",20,3,-508.7244
"8897",8779,"MANYANGA","WHOLE SALE",20,3,-551.1181
"8898",5556,"MANYANGA","MINI SUPERMAKETS",20,3,1101.336
"8899",4963,"KERUGOYA","SUPERMAKETS",20,3,62.2126
"8900",4963,"KERUGOYA","SUPERMAKETS",20,3,38.4
"8901",4963,"KERUGOYA","SUPERMAKETS",20,3,251.5035
"8902",8779,"MANYANGA","WHOLE SALE",20,3,-2800
"8903",4963,"KERUGOYA","SUPERMAKETS",20,3,1117.0564
"8904",7282,"MOMBASA","SUPERMAKETS",20,3,558.5282
"8905",5142,"MTITO ANDEI","MINI SHOPS",20,3,1813.272
"8906",8779,"MANYANGA","WHOLE SALE",20,3,166.6198
"8907",8779,"MANYANGA","WHOLE SALE",20,3,676.9016
"8908",8779,"MANYANGA","WHOLE SALE",20,3,675.4428
"8909",8779,"MANYANGA","WHOLE SALE",20,3,216.6901
"8910",8779,"MANYANGA","WHOLE SALE",20,3,958.521
"8911",8779,"MANYANGA","WHOLE SALE",20,3,-48.4143
"8912",8779,"MANYANGA","WHOLE SALE",20,3,1370.741
"8913",2024,"VOI","SUPERMAKETS",20,3,1403.3095
"8914",5887,"MACHAKOS","MINI SUPERMAKETS",20,3,-11.1543
"8915",5887,"MACHAKOS","MINI SUPERMAKETS",20,3,501.9423
"8916",2024,"VOI","SUPERMAKETS",20,3,341.3823
"8917",2024,"VOI","SUPERMAKETS",20,3,688.0178
"8918",5142,"MTITO ANDEI","MINI SHOPS",20,3,4833.082
"8919",9778,"NAIROBI","MINI SUPERMAKETS",20,3,519.2509
"8920",2024,"VOI","SUPERMAKETS",20,3,-18.5905
"8921",5648,"MTITO ANDEI","SHOPS",20,3,3487.7772
"8922",7931,"MTITO ANDEI","SHOPS",20,3,2424.619
"8923",7931,"MTITO ANDEI","SHOPS",20,3,540.3218
"8924",7931,"MTITO ANDEI","SHOPS",20,3,1217.7565
"8925",5142,"MTITO ANDEI","MINI SHOPS",20,3,1085.3275
"8926",7931,"MTITO ANDEI","SHOPS",20,3,4219.2675
"8927",7931,"MTITO ANDEI","SHOPS",20,3,852.213
"8928",2024,"VOI","SUPERMAKETS",20,3,666.3231
"8929",5110,"KASARANI","SUPERMAKETS",20,3,686.244
"8930",5142,"MTITO ANDEI","MINI SHOPS",20,3,2014.92
"8931",5142,"MTITO ANDEI","MINI SHOPS",20,3,15837.804
"8932",5142,"MTITO ANDEI","MINI SHOPS",20,3,3556.252
"8933",5142,"MTITO ANDEI","MINI SHOPS",20,3,3073.13
"8934",1192,"MTITO ANDEI","SUPERMAKETS",20,3,3665.664
"8935",5110,"KASARANI","SUPERMAKETS",20,3,4029.84
"8936",5110,"KASARANI","SUPERMAKETS",20,3,7331.328
"8937",5110,"KASARANI","SUPERMAKETS",20,3,1117.284
"8938",5556,"MANYANGA","MINI SUPERMAKETS",20,3,-663.876
"8939",4120,"MACHAKOS","SUPERMAKETS",20,3,1322.6838
"8940",4957,"MAUA","SUPERMAKETS",20,3,87.1364
"8941",4957,"MAUA","SUPERMAKETS",20,3,322.8798
"8942",4957,"MAUA","SUPERMAKETS",20,3,741.636
"8943",4957,"MAUA","SUPERMAKETS",20,3,711.2504
"8944",5142,"MTITO ANDEI","MINI SHOPS",20,3,3486.9616
